"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1507058,1923567,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","Drug-free homeless zones","HB2437",2025,"https://legiscan.com/AZ/bill/HB2437/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507092,1915375,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",4,3,0,0,7,1,"S","Sexual conduct; minor; classification; sentence","HB2114",2025,"https://legiscan.com/AZ/bill/HB2114/2025",0.571428571428571,7,0.571428571428571,"N",1,0,1,1,1
1507123,1948751,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",7,0,0,0,7,1,"S","Hydrolyzed cocaine; threshold amount","HB2720",2025,"https://legiscan.com/AZ/bill/HB2720/2025",1,7,1,"N",1,1,1,1,1
1507149,1952496,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",24,3,3,0,30,1,"S","Licensed secure health facility; defendants","SB1604",2025,"https://legiscan.com/AZ/bill/SB1604/2025",0.8,27,0.888888888888889,"Y",1,0.7,0.7,1,0.888888888888889
1507160,1919558,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",4,3,0,0,7,1,"S","Election procedures manual; authority","HB2205",2025,"https://legiscan.com/AZ/bill/HB2205/2025",0.571428571428571,7,0.571428571428571,"N",1,0,1,1,1
1507166,1925270,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",16,11,3,0,30,1,"S","Appropriations; law enforcement; records management","SB1147",2025,"https://legiscan.com/AZ/bill/SB1147/2025",0.533333333333333,27,0.592592592592593,"Y",0.882352941176471,0.1,0.9,0.882352941176471,0.888888888888889
1507171,1918934,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",27,0,3,0,30,1,"S","Public entity liability; sexual offenses","SB1106",2025,"https://legiscan.com/AZ/bill/SB1106/2025",0.9,27,1,"Y",1,1,1,1,1
1507183,1934823,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",27,0,3,0,30,1,"S","Behavioral health facilities; accreditation","SB1219",2025,"https://legiscan.com/AZ/bill/SB1219/2025",0.9,27,1,"Y",1,1,1,1,1
1507184,1955312,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Third Reading",21,33,6,0,60,0,"H","Ticket sales; resellers; website requirements","HB2748",2025,"https://legiscan.com/AZ/bill/HB2748/2025",0.35,54,0.388888888888889,"Y",0.633333333333333,0.0833333333333333,0.916666666666667,0.633333333333333,0.759259259259259
1507185,1955312,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Reconsider Third Reading",0,0,0,0,0,1,"H","Ticket sales; resellers; website requirements","HB2748",2025,"https://legiscan.com/AZ/bill/HB2748/2025",NA,0,NA,"Y",NA,NA,NA,NA,NA
1507190,1918172,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",18,9,3,0,30,1,"S","Cities; towns; counties; public notices","SB1073",2025,"https://legiscan.com/AZ/bill/SB1073/2025",0.6,27,0.666666666666667,"Y",1,0.1,0.9,1,0.962962962962963
1507210,1952188,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",16,11,3,0,30,1,"S","Corporation commission; non-thermal generating unit","SB1538",2025,"https://legiscan.com/AZ/bill/SB1538/2025",0.533333333333333,27,0.592592592592593,"Y",0.941176470588235,0,1,0.941176470588235,0.962962962962963
1507215,1897303,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",5,2,0,0,7,1,"S","Voter registrations; payment prohibited","HB2007",2025,"https://legiscan.com/AZ/bill/HB2007/2025",0.714285714285714,7,0.714285714285714,"N",1,0.333333333333333,0.666666666666667,1,0.857142857142857
1507219,1960347,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Third Reading",24,30,6,0,60,0,"H","Excessive speed; speed inhibiting device","HB2786",2025,"https://legiscan.com/AZ/bill/HB2786/2025",0.4,54,0.444444444444444,"Y",0.3,0.625,0.625,0.7,0.666666666666667
1507220,1960347,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Reconsider Third Reading",0,0,0,0,0,1,"H","Excessive speed; speed inhibiting device","HB2786",2025,"https://legiscan.com/AZ/bill/HB2786/2025",NA,0,NA,"Y",NA,NA,NA,NA,NA
1507221,1917923,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",4,3,0,0,7,1,"S","Early ballots; deadlines; foreign money","HCR2013",2025,"https://legiscan.com/AZ/bill/HCR2013/2025",0.571428571428571,7,0.571428571428571,"N",1,0,1,1,1
1507228,1915755,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",7,0,0,0,7,1,"S","Observing nude minor; sexual gratification","HB2115",2025,"https://legiscan.com/AZ/bill/HB2115/2025",1,7,1,"N",1,1,1,1,1
1507230,1935994,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,10,3,0,30,1,"S","Storm water","SB1236",2025,"https://legiscan.com/AZ/bill/SB1236/2025",0.566666666666667,27,0.62962962962963,"Y",1,0,1,1,1
1507261,1952574,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,9,4,0,30,1,"S","Students; interscholastic activities; eligibility; costs","SB1693",2025,"https://legiscan.com/AZ/bill/SB1693/2025",0.566666666666667,26,0.653846153846154,"Y",1,0,1,1,1
1507284,1952740,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,10,3,0,30,1,"S","Municipalities; emergency measures; vote","SB1657",2025,"https://legiscan.com/AZ/bill/SB1657/2025",0.566666666666667,27,0.62962962962963,"Y",1,0,1,1,1
1507294,1938396,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",15,12,3,0,30,1,"S","Criminal justice commission; sheriffs","SB1279",2025,"https://legiscan.com/AZ/bill/SB1279/2025",0.5,27,0.555555555555556,"Y",0.882352941176471,0,1,0.882352941176471,0.925925925925926
1507306,1897049,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",15,9,6,0,30,1,"S","Donald J. Trump highway","SCM1001",2025,"https://legiscan.com/AZ/bill/SCM1001/2025",0.5,24,0.625,"Y",0.9375,0,1,0.9375,0.958333333333333
1507308,1951947,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Municipal housing; preapproved design","SB1529",2025,"https://legiscan.com/AZ/bill/SB1529/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507309,1952435,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,9,4,0,30,1,"S","General elections; required tally","SCR1030",2025,"https://legiscan.com/AZ/bill/SCR1030/2025",0.566666666666667,26,0.653846153846154,"Y",1,0,1,1,1
1507322,1925244,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",16,10,4,0,30,1,"S","State trust land; land exchanges","SCR1006",2025,"https://legiscan.com/AZ/bill/SCR1006/2025",0.533333333333333,26,0.615384615384615,"Y",0.941176470588235,0,1,0.941176470588235,0.961538461538462
1507335,1951514,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,9,4,0,30,1,"S","Elections; foreign contributions; certification; donations","SCR1027",2025,"https://legiscan.com/AZ/bill/SCR1027/2025",0.566666666666667,26,0.653846153846154,"Y",1,0,1,1,1
1507339,1924616,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Motion Motion by Representative Carbone that pursuant to House Rule 12(P), HB2594 be calendared for an Additional Committee of the Whole for purposes of further amending. Motion passed v/v.",0,0,0,0,0,1,"H","GRRC; continuation","HB2594",2025,"https://legiscan.com/AZ/bill/HB2594/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507340,1924616,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Committee of the Whole (DPA)",0,0,0,0,0,1,"H","GRRC; continuation","HB2594",2025,"https://legiscan.com/AZ/bill/HB2594/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507354,1952312,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",16,9,5,0,30,1,"S","Firearms; state preemption; civil penalty","SB1705",2025,"https://legiscan.com/AZ/bill/SB1705/2025",0.533333333333333,25,0.64,"Y",1,0,1,1,1
1507368,1952411,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Failure to treat; animal cruelty","SB1658",2025,"https://legiscan.com/AZ/bill/SB1658/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507379,1952473,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",22,4,4,0,30,1,"S","Massage therapy; continuation; study committee","SB1656",2025,"https://legiscan.com/AZ/bill/SB1656/2025",0.733333333333333,26,0.846153846153846,"Y",0.75,1,1,0.75,0.846153846153846
1507386,1952121,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Appropriations; interoperability fund; equipment fund","SB1515",2025,"https://legiscan.com/AZ/bill/SB1515/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507387,1952806,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",16,11,3,0,30,1,"S","Naturopathic physicians; chiropractors; board; conduct","SB1588",2025,"https://legiscan.com/AZ/bill/SB1588/2025",0.533333333333333,27,0.592592592592593,"Y",0.941176470588235,0,1,0.941176470588235,0.962962962962963
1507389,1943081,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Advanced air mobility infrastructure","SB1307",2025,"https://legiscan.com/AZ/bill/SB1307/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507391,1926212,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Third Reading",23,31,6,0,60,0,"H","Merchant; fees; calculation; transactions; penalty","HB2629",2025,"https://legiscan.com/AZ/bill/HB2629/2025",0.383333333333333,54,0.425925925925926,"Y",0.733333333333333,0.0416666666666667,0.958333333333333,0.733333333333333,0.833333333333333
1507392,1926212,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","House - Reconsider Third Reading",0,0,0,0,0,1,"H","Merchant; fees; calculation; transactions; penalty","HB2629",2025,"https://legiscan.com/AZ/bill/HB2629/2025",NA,0,NA,"Y",NA,NA,NA,NA,NA
1507451,1903196,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (RETAINED)",0,0,0,0,0,1,"S","Compensation; elective state officers; inflation","SCR1003",2025,"https://legiscan.com/AZ/bill/SCR1003/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507453,1952576,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Veterans' benefits; claims; prohibition.","SB1703",2025,"https://legiscan.com/AZ/bill/SB1703/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507469,1950530,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Federal search; seizure; sheriff; permission","SB1498",2025,"https://legiscan.com/AZ/bill/SB1498/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507472,1935042,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",7,0,0,0,7,1,"S","Indistinguishable; visual depiction; definition.","HB2678",2025,"https://legiscan.com/AZ/bill/HB2678/2025",1,7,1,"N",1,1,1,1,1
1507475,1919026,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Adult education programs; revisions; appropriation","SB1084",2025,"https://legiscan.com/AZ/bill/SB1084/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507479,1918611,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Transportation system performance; ADOT","SB1086",2025,"https://legiscan.com/AZ/bill/SB1086/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507485,1952383,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Public high schools; AEDs; requirements","SB1707",2025,"https://legiscan.com/AZ/bill/SB1707/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507487,1944914,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Group home monitoring program","SB1356",2025,"https://legiscan.com/AZ/bill/SB1356/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507493,1952849,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Traditional healing services; AHCCCS","SB1671",2025,"https://legiscan.com/AZ/bill/SB1671/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507499,1938296,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Department of natural resources","SB1278",2025,"https://legiscan.com/AZ/bill/SB1278/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507508,1942989,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (RETAINED)",0,0,0,0,0,1,"S","Irrigation water; assured water supply","SB1304",2025,"https://legiscan.com/AZ/bill/SB1304/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507524,1952753,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Oil and gas commission; helium","SB1733",2025,"https://legiscan.com/AZ/bill/SB1733/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507533,1915033,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Auditor general; appropriation","SB1067",2025,"https://legiscan.com/AZ/bill/SB1067/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507548,1919011,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","TPT; use tax; exemption; aviation","SB1085",2025,"https://legiscan.com/AZ/bill/SB1085/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507553,1911560,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Wildlife; firearms discharge; structures; distance","SB1053",2025,"https://legiscan.com/AZ/bill/SB1053/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507554,1937888,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Impaired persons; court-ordered stabilization","SB1257",2025,"https://legiscan.com/AZ/bill/SB1257/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507631,1952457,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",25,0,5,0,30,1,"S","Broadband service district authority; formation","SB1661",2025,"https://legiscan.com/AZ/bill/SB1661/2025",0.833333333333333,25,1,"Y",1,1,1,1,1
1507642,1943040,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Temporary assistance; child only case","SB1305",2025,"https://legiscan.com/AZ/bill/SB1305/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507684,1901125,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Aggravated assault; commission; certain officials","SB1038",2025,"https://legiscan.com/AZ/bill/SB1038/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507689,1946173,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,8,5,0,30,1,"S","Income tax; subtraction; retirement distribution","SB1371",2025,"https://legiscan.com/AZ/bill/SB1371/2025",0.566666666666667,25,0.68,"Y",1,0,1,1,1
1507698,1942744,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Reimbursement rate increases; appropriations","SB1302",2025,"https://legiscan.com/AZ/bill/SB1302/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507705,1944215,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Congregate care; dependent children; placement","SB1333",2025,"https://legiscan.com/AZ/bill/SB1333/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507714,1918530,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","ADOT; report; construction projects; bidders","SB1089",2025,"https://legiscan.com/AZ/bill/SB1089/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507717,1924256,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (HELD)",0,0,0,0,0,1,"S","Legal document preparers; license requirements","HB2343",2025,"https://legiscan.com/AZ/bill/HB2343/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507721,1923311,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-05","Senate Judiciary and Elections Committee Action (DP)",7,0,0,0,7,1,"S","JPs; constables; online signature","HB2390",2025,"https://legiscan.com/AZ/bill/HB2390/2025",1,7,1,"N",1,1,1,1,1
1507725,1946980,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,10,3,0,30,1,"S","Groundwater replenishments; Pinal AMA","SB1393",2025,"https://legiscan.com/AZ/bill/SB1393/2025",0.566666666666667,27,0.62962962962963,"Y",1,0,1,1,1
1507749,1952027,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Appropriation; behavioral health fee schedule","SB1532",2025,"https://legiscan.com/AZ/bill/SB1532/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507751,1949458,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Graduation; children with disabilities","SB1470",2025,"https://legiscan.com/AZ/bill/SB1470/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507752,1952271,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Appropriation; Sage memorial hospital; dialysis","SB1575",2025,"https://legiscan.com/AZ/bill/SB1575/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507769,1944455,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",23,2,5,0,30,1,"S","Driver licenses; reciprocity; foreign military","SB1332",2025,"https://legiscan.com/AZ/bill/SB1332/2025",0.766666666666667,25,0.92,"Y",0.941176470588235,0.875,0.875,0.941176470588235,0.92
1507774,1941951,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Noncertificated school personnel; disciplinary action","SB1292",2025,"https://legiscan.com/AZ/bill/SB1292/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507778,1949573,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","DCS; school visits; identification requirements","SB1493",2025,"https://legiscan.com/AZ/bill/SB1493/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507799,1952830,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Earned wage access; providers; license","SB1582",2025,"https://legiscan.com/AZ/bill/SB1582/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507809,1946329,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Appropriation; law enforcement; recruitment","SB1369",2025,"https://legiscan.com/AZ/bill/SB1369/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507812,1950236,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Appropriation; criminal intelligence coordination center","SB1497",2025,"https://legiscan.com/AZ/bill/SB1497/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507832,1949316,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","School district budgets; three years","SB1472",2025,"https://legiscan.com/AZ/bill/SB1472/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507842,1948411,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Appropriation; secure behavioral health facilities","SB1442",2025,"https://legiscan.com/AZ/bill/SB1442/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507843,1948507,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Appropriations; anesthesia; rotations","SB1446",2025,"https://legiscan.com/AZ/bill/SB1446/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507851,1940227,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Brass knuckles; purchase; possession; minors","SB1290",2025,"https://legiscan.com/AZ/bill/SB1290/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507852,1951740,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Independent corrections ombudsman; auditor general","SB1507",2025,"https://legiscan.com/AZ/bill/SB1507/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507881,1949161,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Computer-generated pictorial representations; unlawful disclosure","SB1462",2025,"https://legiscan.com/AZ/bill/SB1462/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507883,1940070,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Appropriation; wildfire readiness and response","SB1285",2025,"https://legiscan.com/AZ/bill/SB1285/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507884,1952292,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,9,4,0,30,1,"S","Unlawful occupants; property; removal; documents","SB1726",2025,"https://legiscan.com/AZ/bill/SB1726/2025",0.566666666666667,26,0.653846153846154,"Y",1,0,1,1,1
1507886,1935861,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","School safety; cell phone bans","SB1227",2025,"https://legiscan.com/AZ/bill/SB1227/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507890,1897429,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","ASRS; return to work; prosecutors","SB1034",2025,"https://legiscan.com/AZ/bill/SB1034/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507896,1941170,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","PSPRS; part-time employment","SB1287",2025,"https://legiscan.com/AZ/bill/SB1287/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507901,1948297,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Domestic water improvement districts; hauling","SB1444",2025,"https://legiscan.com/AZ/bill/SB1444/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507928,1936127,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DP)",0,0,0,0,0,1,"S","Arrest warrant; issuance; affidavit","SB1232",2025,"https://legiscan.com/AZ/bill/SB1232/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507954,1938396,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Reconsider Third Reading",0,0,0,0,0,1,"S","Criminal justice commission; sheriffs","SB1279",2025,"https://legiscan.com/AZ/bill/SB1279/2025",NA,0,NA,"Y",NA,NA,NA,NA,NA
1507955,1952675,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",24,1,5,0,30,1,"S","Underground storage tanks; reimbursement","SB1730",2025,"https://legiscan.com/AZ/bill/SB1730/2025",0.8,25,0.96,"Y",0.941176470588235,1,1,0.941176470588235,0.96
1507956,1952471,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","State board; allegations of misconduct","SB1659",2025,"https://legiscan.com/AZ/bill/SB1659/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1507991,1951149,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",27,0,3,0,30,1,"S","Community colleges; baccalaureate degrees; reports","SB1504",2025,"https://legiscan.com/AZ/bill/SB1504/2025",0.9,27,1,"Y",1,1,1,1,1
1507992,1952301,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (RETAINED)",0,0,0,0,0,1,"S","Marijuana; dual licensees; rural communities","SB1713",2025,"https://legiscan.com/AZ/bill/SB1713/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1508000,1952631,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Committee of the Whole (DPA)",0,0,0,0,0,1,"S","Patient rights; health care services","SB1600",2025,"https://legiscan.com/AZ/bill/SB1600/2025",NA,0,NA,"N",NA,NA,NA,NA,NA
1508023,1948853,"2025-2025_Fifty-seventh_Legislature_1st_Regular","2025-03-06","Senate - Third Reading",17,9,4,0,30,1,"S","Federal lands; supporting disposal","SCR1018",2025,"https://legiscan.com/AZ/bill/SCR1018/2025",0.566666666666667,26,0.653846153846154,"Y",1,0,1,1,1
